id,name,now_cost,position,team,dreamteam_count,goals_conceded,selected_rank_type,form,creativity_rank,ep_this,chance_of_playing_this_round,bonus,expected_assists,creativity,web_name,penalties_order,ict_index_rank,clean_sheets,ep_next,expected_goals_conceded,in_dreamteam,red_cards,expected_assists_per_90,threat,transfers_in,ict_index_rank_type,corners_and_indirect_freekicks_order,value_form,saves,news,total_points,expected_goals_per_90,cost_change_start,yellow_cards,goals_scored,threat_rank,chance_of_playing_next_round,points_per_game_rank_type,form_rank_type,value_season,influence_rank_type,direct_freekicks_order,minutes,bps,own_goals,news_added,points_per_game_rank,expected_goals,threat_rank_type,starts_per_90,penalties_saved,starts,event_points,expected_goals_conceded_per_90,points_per_game,assists,cost_change_start_fall,region,clean_sheets_per_90,cost_change_event_fall,goals_conceded_per_90,now_cost_rank,status,transfers_in_event,selected_by_percent,saves_per_90,influence,selected_rank,creativity_rank_type,ict_index,expected_goal_involvements_per_90,influence_rank,cost_change_event,now_cost_rank_type,penalties_missed,form_rank,expected_goal_involvements,transfers_out,transfers_out_event
472,Jack Stephens,40,DEF,Southampton,0,11,86,2.0,226,1.5,100.0,0,0.19,49.4,Stephens,,282,1,0.5,12.07,False,1,0.03,11.0,94238,94,,0.5,0,,10,0.04,0,1,0,308,100.0,100,50,2.5,95,,575,49,0,2024-10-02T00:30:05.770760Z,306,0.23,97,1.1,0,7,0,1.89,1.4,0,0,241.0,0.16,0,1.72,587,a,1297,0.7,0.0,71.8,231,62,13.2,0.07,258,0,159,0,160,0.42,67562,1125
473,Ross Stewart,45,FWD,Southampton,0,2,23,0.0,359,0.0,0.0,0,0.02,6.7,Stewart,,399,0,0.0,2.56,False,0,0.01,9.0,485941,41,,0.0,0,Muscle injury - Unknown return date,3,0.12,0,1,0,320,0.0,43,43,0.7,38,,130,5,0,2024-10-05T18:00:07.268831Z,426,0.17,41,0.69,0,1,0,1.77,0.8,0,0,243.0,0.0,0,1.38,380,i,1473,2.2,0.0,5.8,127,39,2.1,0.13,410,0,65,0,521,0.19,332735,11054
474,Sugawara Yukinari,45,DEF,Southampton,1,15,121,2.5,87,2.0,100.0,0,1.20,144.2,Sugawara,,121,1,1.0,15.30,False,0,0.16,53.0,27966,28,3.0,0.6,0,,24,0.04,0,2,1,188,100.0,55,32,5.3,51,2.0,667,96,0,2024-10-20T11:00:06.390070Z,179,0.29,43,1.08,0,8,1,2.06,2.4,1,0,108.0,0.13,0,2.02,377,a,71,0.2,0.0,166.6,339,19,36.2,0.2,123,0,66,0,117,1.49,25133,629
475,Charlie Taylor,39,DEF,Southampton,0,5,26,0.2,281,-0.3,,0,0.09,25.4,Taylor,,314,0,-1.3,4.08,False,0,0.04,2.0,189685,103,,0.1,0,,5,0.0,-1,1,0,364,,114,107,1.3,97,,207,31,0,,345,0.00,121,0.87,0,2,0,1.77,1.0,0,1,241.0,0.0,0,2.17,669,a,12035,4.5,0.0,67.0,77,86,9.5,0.04,267,0,215,0,332,0.09,266802,7102
476,Kyle Walker-Peters,44,DEF,Southampton,0,17,107,3.8,115,3.3,,3,0.52,120.5,Walker-Peters,,118,1,2.3,19.96,False,0,0.06,77.0,22318,27,,0.9,0,,21,0.03,-1,2,0,142,,58,14,4.8,50,,800,101,0,,186,0.24,24,1.01,0,9,0,2.25,2.3,1,1,241.0,0.11,0,1.91,491,a,377,0.4,0.0,166.8,284,23,36.4,0.09,122,0,96,0,52,0.76,34117,904
477,Nathan Wood-Gordon,40,DEF,Southampton,0,0,64,0.0,462,-0.5,,0,0.00,0.0,Wood,,480,0,-1.5,0.00,False,0,0.0,0.0,86400,167,,0.0,0,,0,0.0,0,0,0,424,,163,142,0.0,167,,0,0,0,,481,0.00,149,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,618,a,391,1.4,0.0,0.0,175,166,0.0,0.0,477,0,179,0,406,0.00,79727,1814
515,Maxwel Cornet,48,MID,Southampton,0,4,235,0.0,377,-0.5,,0,0.00,3.5,Cornet,,398,0,-1.5,1.79,False,0,0.0,7.0,1657,200,,0.0,0,,1,0.2,-2,1,0,332,,224,257,0.2,182,,71,12,0,,445,0.16,181,1.27,0,1,0,2.27,0.5,0,2,54.0,0.0,0,5.07,297,a,10,0.0,0.0,11.6,571,203,2.2,0.2,382,0,197,0,595,0.16,3190,53
518,Flynn Downes,48,MID,Southampton,0,19,192,1.5,43,1.0,,0,1.11,203.6,Downes,,107,1,0.0,21.24,False,0,0.11,61.0,4056,66,,0.3,0,,17,0.05,-2,4,0,172,,120,96,3.5,67,,896,131,0,,270,0.46,103,1.0,0,10,0,2.13,1.7,0,2,241.0,0.1,0,1.91,308,a,45,0.1,0.0,125.8,501,37,39.1,0.16,177,0,206,0,207,1.57,5668,171
584,Ben Brereton Díaz,50,MID,Southampton,0,8,135,0.2,197,-0.3,,0,0.14,61.9,Brereton Díaz,,261,0,-1.3,8.38,False,0,0.03,81.0,21849,128,,0.0,0,,10,0.2,-5,1,0,135,,150,175,2.0,167,,406,32,0,,313,0.90,86,0.89,0,4,1,1.86,1.4,0,5,44.0,0.0,0,1.77,203,a,33,0.2,0.0,19.8,376,120,16.4,0.23,353,0,127,0,354,1.04,75135,289
608,Tyler Dibling,46,MID,Southampton,1,14,33,0.8,96,0.3,100.0,3,0.62,133.7,Dibling,,149,1,-0.7,13.94,False,0,0.1,97.0,500239,84,,0.2,0,,21,0.15,1,4,1,113,100.0,104,129,4.6,94,,566,91,0,2024-10-16T12:30:07.750821Z,239,0.95,72,0.95,0,6,1,2.22,1.9,0,-1,241.0,0.16,0,2.23,352,a,2700,2.8,0.0,93.0,111,72,32.4,0.25,223,0,227,0,277,1.57,218617,12560
623,Mateus Gonçalo Espanha Fernandes,50,MID,Southampton,0,13,232,1.8,86,1.3,,0,0.60,145.5,M.Fernandes,,130,2,0.3,16.18,False,0,0.08,79.0,3314,77,,0.4,0,,20,0.09,0,3,0,137,,100,90,4.0,71,,708,110,0,,229,0.67,87,1.02,0,8,2,2.06,2.0,1,0,173.0,0.25,0,1.65,242,a,40,0.0,0.0,120.4,567,65,34.5,0.17,183,0,156,0,196,1.27,1720,118
82,Dominic Solanke-Mitchell,77,FWD,Spurs,1,11,7,5.5,168,6.0,100.0,3,0.61,73.2,Solanke,,39,1,5.0,10.54,False,0,0.07,340.0,1936594,10,,0.7,0,,43,0.62,2,0,4,11,100.0,10,7,5.6,9,,797,171,0,2024-08-23T14:00:06.228956Z,24,5.45,6,1.02,0,9,2,1.19,4.8,2,-2,241.0,0.11,0,1.24,15,a,21831,16.2,0.0,222.2,22,20,63.5,0.69,64,0,6,0,16,6.06,2971956,93743
478,Ashley Phillips,40,DEF,Spurs,0,0,127,0.0,498,0.0,0.0,0,0.00,0.0,A.Phillips,,515,0,0.0,0.00,False,0,0.0,0.0,8361,188,,0.0,0,Loaned to Stoke City,0,0.0,0,0,0,462,0.0,185,167,0.0,188,,0,0,0,2024-08-26T10:10:07.966773Z,517,0.00,172,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,659,u,0,0.2,0.0,0.0,356,187,0.0,0.0,512,0,205,0,446,0.00,38349,228
479,Brandon Austin,40,GKP,Spurs,0,0,37,0.0,457,0.5,,0,0.00,0.0,Austin,,475,0,-0.5,0.00,False,0,0.0,0.0,25166,44,,0.0,0,,0,0.0,0,0,0,418,,44,36,0.0,44,,0,0,0,,477,0.00,17,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,609,a,197,0.5,0.0,0.0,254,26,0.0,0.0,472,0,54,0,401,0.00,21007,548
480,Rodrigo Bentancur,50,MID,Spurs,0,9,136,2.5,209,3.0,100.0,1,0.25,56.6,Bentancur,,225,1,2.0,8.24,False,0,0.04,63.0,18320,113,,0.5,0,,19,0.12,0,4,1,169,100.0,109,52,3.8,86,,532,106,0,2024-08-19T23:00:06.174776Z,244,0.72,102,1.18,0,7,7,1.39,1.9,0,0,230.0,0.17,0,1.52,200,a,819,0.2,0.0,100.2,378,130,22.0,0.16,213,0,125,0,126,0.97,27533,555
481,Lucas Bergvall,44,MID,Spurs,0,0,72,0.0,265,0.5,100.0,0,0.27,31.5,Bergvall,,348,0,-0.5,0.31,False,0,0.53,8.0,84234,173,4.0,0.0,0,,5,0.16,-1,0,0,327,100.0,172,195,1.1,179,,46,19,0,2024-10-16T12:30:07.550630Z,368,0.08,179,0.0,0,0,0,0.61,1.0,0,1,206.0,0.0,0,0.0,530,a,4580,0.8,0.0,14.0,223,157,5.3,0.69,375,0,307,0,507,0.35,98324,2320
482,Yves Bissouma,49,MID,Spurs,1,4,87,3.5,206,4.0,100.0,4,0.25,57.2,Bissouma,,216,1,3.0,4.75,False,0,0.06,26.0,81975,110,,0.7,0,,25,0.06,-1,2,2,247,100.0,44,26,5.1,58,,396,126,0,2024-09-13T15:00:07.156577Z,108,0.26,138,0.91,0,4,1,1.08,3.1,0,1,132.0,0.23,0,0.91,269,a,649,0.5,0.0,140.8,268,128,22.5,0.12,157,0,176,0,68,0.51,61581,2408
483,Bryan Gil Salvatierra,50,MID,Spurs,0,0,304,0.0,646,0.0,0.0,0,0.00,0.0,Bryan,,649,0,0.0,0.00,False,0,0.0,0.0,0,294,,0.0,0,On loan to Girona for the season,0,0.0,0,0,0,643,0.0,294,280,0.0,293,,0,0,0,2024-07-31T11:08:25.895794Z,649,0.00,292,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,220,u,0,0.0,0.0,0.0,671,294,0.0,0.0,648,0,140,0,629,0.00,142,1
484,Ben Davies,43,DEF,Spurs,0,0,134,0.2,419,0.7,,0,0.00,0.2,Davies,,431,0,-0.3,0.47,False,0,0.0,0.0,6796,146,,0.0,0,,1,0.0,-2,0,0,482,,127,114,0.2,141,,29,4,0,,359,0.00,187,0.0,0,0,0,1.46,1.0,0,2,244.0,0.0,0,0.0,544,a,108,0.2,0.0,7.8,380,148,0.8,0.0,402,0,127,0,339,0.00,15581,266
485,Alfie Devine,45,MID,Spurs,0,0,188,0.0,590,0.0,0.0,0,0.00,0.0,Devine,,594,0,0.0,0.00,False,0,0.0,0.0,4716,255,,0.0,0,Loaned to Westerlo,0,0.0,0,0,0,571,0.0,258,223,0.0,252,,0,0,0,2024-09-10T11:37:22.522366Z,597,0.00,247,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,428,u,0,0.1,0.0,0.0,495,257,0.0,0.0,591,0,258,0,551,0.00,11293,82
486,Radu Drăgușin,43,DEF,Spurs,0,5,126,0.8,367,1.3,,0,0.03,4.8,Dragusin,,338,0,0.3,5.36,False,0,0.01,8.0,13636,112,,0.2,0,,5,0.01,-2,0,0,326,,108,87,1.2,104,,279,21,0,,328,0.02,107,0.97,0,3,1,1.73,1.2,0,2,177.0,0.0,0,1.61,566,a,251,0.2,0.0,50.6,353,121,6.4,0.02,299,0,145,0,268,0.05,18303,666
487,Emerson Leite de Souza Junior,45,DEF,Spurs,0,0,213,0.0,563,0.0,0.0,0,0.00,0.0,E.Royal,,568,0,0.0,0.00,False,0,0.0,0.0,0,218,,0.0,0,Transferred to AC Milan,0,0.0,0,0,0,542,0.0,216,212,0.0,218,,0,0,0,2024-08-13T07:06:12.490889Z,571,0.00,213,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,386,u,0,0.0,0.0,0.0,636,218,0.0,0.0,565,0,72,0,523,0.00,2585,5
488,Fraser Forster,44,GKP,Spurs,0,0,52,0.0,523,0.5,,0,0.00,0.0,Forster,,538,0,-0.5,0.00,False,0,0.0,0.0,4707,67,,0.0,0,,0,0.0,-1,0,0,497,,67,62,0.0,67,,0,0,0,,541,0.00,44,0.0,0,0,0,0.0,0.0,0,1,241.0,0.0,0,0.0,476,a,65,0.2,0.0,0.0,368,52,0.0,0.0,535,0,20,0,481,0.00,13871,224
489,Archie Gray,47,MID,Spurs,0,0,149,0.5,379,1.0,,0,0.01,3.3,Gray,,422,0,0.0,0.14,False,0,0.02,0.0,8684,209,,0.1,0,,5,0.0,-3,0,0,613,,188,152,1.1,195,,42,12,0,,387,0.00,278,0.0,0,0,0,0.3,1.0,0,3,241.0,0.0,0,0.0,346,a,231,0.1,0.0,9.0,415,204,1.2,0.02,397,0,225,0,316,0.01,22075,394
490,Pierre-Emile Højbjerg,50,MID,Spurs,0,0,296,0.0,642,0.0,0.0,0,0.00,0.0,Højbjerg,,646,0,0.0,0.00,False,0,0.0,0.0,0,292,,0.0,0,On loan to Marseille for the season,0,0.0,0,0,0,638,0.0,292,276,0.0,291,,0,0,0,2024-07-23T11:58:08.802970Z,646,0.00,289,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,191,u,0,0.0,0.0,0.0,660,292,0.0,0.0,645,0,118,0,624,0.00,497,1
491,Brennan Johnson,68,MID,Spurs,0,12,11,3.2,93,3.7,,2,0.60,135.3,Johnson,,18,2,2.7,12.29,False,0,0.06,412.0,1544267,14,,0.5,0,,49,0.58,3,2,4,3,,14,31,7.2,29,,866,154,0,,32,5.61,2,1.04,0,10,2,1.28,4.5,2,-3,244.0,0.21,-1,1.25,35,a,15085,11.2,0.0,195.6,39,69,73.7,0.64,85,1,19,0,81,6.21,451956,75300
492,Dejan Kulusevski,63,MID,Spurs,0,12,24,4.2,6,4.7,,5,1.98,376.4,Kulusevski,,9,2,3.7,12.13,False,0,0.21,278.0,489194,7,3.0,0.7,0,,41,0.14,-2,3,2,23,,27,17,6.5,20,,858,156,0,,64,1.37,12,1.05,0,10,2,1.27,3.7,2,2,206.0,0.21,0,1.26,63,a,7420,4.2,0.0,228.0,82,6,88.1,0.35,61,0,41,0,43,3.35,313551,24203
493,Giovani Lo Celso,49,MID,Spurs,0,0,229,0.0,635,0.0,0.0,0,0.00,0.0,Lo Celso,,640,0,0.0,0.00,False,0,0.0,0.0,2052,288,,0.0,0,Transferred to Real Betis,0,0.0,-1,0,0,627,0.0,289,268,0.0,287,,0,0,0,2024-08-31T06:14:45.936781Z,641,0.00,284,0.0,0,0,0,0.0,0.0,0,1,,0.0,0,0.0,264,u,0,0.0,0.0,0.0,559,289,0.0,0.0,639,0,172,0,614,0.00,10338,18
494,James Maddison,76,MID,Spurs,1,10,18,3.2,10,3.7,,6,3.65,332.7,Maddison,2.0,8,2,2.7,8.63,False,0,0.48,260.0,827229,6,1.0,0.4,0,,52,0.31,1,2,3,27,,12,33,6.8,5,2.0,683,237,0,,25,2.36,16,1.19,0,9,1,1.14,4.7,4,-1,241.0,0.26,0,1.32,17,a,6191,6.8,0.0,295.2,65,8,88.8,0.79,21,0,11,0,85,6.01,652421,57115
495,Pedro Porro,55,DEF,Spurs,1,13,2,2.2,9,2.7,100.0,1,1.43,335.5,Pedro Porro,,27,2,1.7,13.05,False,0,0.13,106.0,1461518,1,2.0,0.4,0,,35,0.07,0,2,1,104,100.0,28,49,6.4,10,1.0,987,161,0,2024-08-19T23:00:06.196679Z,104,0.72,10,1.0,0,11,4,1.19,3.2,1,0,200.0,0.18,0,1.19,119,a,13536,27.4,0.0,263.0,7,2,70.6,0.2,33,0,11,0,156,2.15,2073956,68461
496,Sergio Reguilón,42,DEF,Spurs,0,0,136,0.0,506,0.5,,0,0.00,0.0,Reguilón,,523,0,-0.5,0.00,False,0,0.0,0.0,7484,196,,0.0,0,,0,0.0,-3,0,0,474,,194,178,0.0,196,,0,0,0,,526,0.00,184,0.0,0,0,0,0.0,0.0,0,3,200.0,0.0,0,0.0,575,a,189,0.2,0.0,0.0,383,195,0.0,0.0,520,0,154,0,457,0.00,23754,294
497,Richarlison de Andrade,68,FWD,Spurs,0,0,45,1.2,287,0.0,0.0,0,0.49,23.7,Richarlison,2.0,344,0,0.0,0.59,False,0,0.51,17.0,46314,37,,0.2,0,Hamstring injury - Unknown return date,7,0.2,-2,1,0,287,0.0,34,32,1.0,34,,87,22,0,2024-11-04T00:00:08.087677Z,314,0.19,40,0.0,0,0,0,0.61,1.4,1,2,30.0,0.0,0,0.0,33,i,35,0.4,0.0,22.2,285,34,6.2,0.71,351,0,15,0,244,0.68,129496,847
498,Cristian Romero,50,DEF,Spurs,1,13,20,1.5,144,1.5,75.0,2,0.74,95.1,Romero,,67,2,1.0,12.64,False,0,0.07,140.0,923130,11,,0.3,0,,34,0.1,0,1,1,80,100.0,29,63,6.8,16,,960,183,0,2024-11-01T16:00:08.051564Z,111,1.03,7,1.03,0,11,1,1.18,3.1,0,0,10.0,0.19,1,1.22,209,a,2317,8.3,0.0,247.4,56,30,48.5,0.17,47,-1,24,0,209,1.77,741992,35016
499,Pape Matar Sarr,48,MID,Spurs,0,5,127,2.2,146,2.7,,0,0.32,94.6,P.M.Sarr,,200,0,1.3,5.80,False,0,0.07,55.0,20918,103,,0.5,0,Knock - 75% chance of playing,19,0.14,-2,1,0,186,75.0,122,62,4.0,79,,439,111,0,2024-11-10T23:00:08.379204Z,272,0.70,111,0.82,0,4,2,1.19,1.7,2,2,189.0,0.0,0,1.03,326,d,486,0.2,0.0,107.8,357,100,25.7,0.21,203,0,216,0,143,1.02,28012,894
500,Dane Scarlett,45,FWD,Spurs,0,0,62,0.0,583,0.0,0.0,0,0.00,0.0,Scarlett,,587,0,0.0,0.00,False,0,0.0,0.0,0,49,,0.0,0,Loaned to Oxford United,0,0.0,0,0,0,564,0.0,51,46,0.0,49,,0,0,0,2024-08-14T08:32:58.295903Z,590,0.00,49,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,420,u,0,0.1,0.0,0.0,469,49,0.0,0.0,584,0,68,0,543,0.00,13217,109
502,Manor Solomon,54,MID,Spurs,0,0,245,0.0,663,0.0,0.0,0,0.00,0.0,Solomon,,664,0,0.0,0.00,False,0,0.0,0.0,480,302,,0.0,0,Season long loan to Leeds United,0,0.0,-1,0,0,660,0.0,302,293,0.0,302,,0,0,0,2024-08-29T11:11:30.036154Z,663,0.00,300,0.0,0,0,0,0.0,0.0,0,1,,0.0,0,0.0,135,u,0,0.0,0.0,0.0,582,302,0.0,0.0,664,0,80,0,650,0.00,5253,12
503,Son Heung-min,99,MID,Spurs,1,9,17,3.5,21,4.0,100.0,7,2.19,277.0,Son,1.0,22,1,3.0,8.91,False,0,0.3,213.0,1178146,17,,0.4,0,,47,0.26,-1,0,3,40,100.0,6,28,4.7,19,,664,214,0,2024-10-25T10:30:06.315550Z,10,1.90,24,1.08,0,8,2,1.21,5.9,3,1,114.0,0.14,0,1.22,5,a,9577,7.1,0.0,241.2,62,17,73.2,0.56,53,0,4,0,73,4.09,1472787,53884
504,Djed Spence,44,DEF,Spurs,0,0,176,0.0,355,0.4,75.0,0,0.01,7.5,Spence,,405,0,-0.5,0.68,False,0,0.01,2.0,2119,134,,0.0,0,,2,0.0,-1,1,0,367,100.0,144,203,0.5,138,,63,8,0,2024-10-19T19:30:07.661626Z,434,0.00,124,0.0,0,0,0,0.97,0.7,0,1,241.0,0.0,0,0.0,512,a,25,0.1,0.0,9.6,481,114,1.9,0.01,392,0,111,0,497,0.01,7259,80
505,Destiny Udogie,49,DEF,Spurs,0,13,42,2.5,59,3.0,100.0,0,0.95,171.6,Udogie,,85,1,2.0,12.47,False,0,0.09,98.0,223147,16,,0.5,0,,23,0.03,-1,2,0,112,100.0,70,37,4.7,47,,915,133,0,2024-09-29T21:00:06.621002Z,212,0.31,14,1.08,0,11,1,1.23,2.1,1,1,106.0,0.1,0,1.28,283,a,3697,3.1,0.0,170.0,106,11,44.0,0.12,116,0,31,0,123,1.26,291942,9970
506,Micky van de Ven,46,DEF,Spurs,1,8,23,0.5,257,0.0,0.0,2,0.69,36.3,Van de Ven,,224,2,0.0,7.75,False,0,0.09,36.0,1014535,69,,0.1,0,Hamstring injury - 50% chance of playing,27,0.03,1,4,0,225,50.0,19,104,5.9,60,,710,128,0,2024-10-31T03:00:07.863084Z,84,0.21,64,1.01,0,8,0,0.98,3.4,2,-1,152.0,0.25,0,1.01,351,d,555,6.1,0.0,148.0,68,77,22.1,0.12,148,0,51,0,314,0.90,1089702,40260
507,Alejo Véliz,50,FWD,Spurs,0,0,74,0.0,655,0.0,0.0,0,0.00,0.0,Veliz,,658,0,0.0,0.00,False,0,0.0,0.0,0,66,,0.0,0,Loaned to Espanyol,0,0.0,0,0,0,652,0.0,66,65,0.0,66,,0,0,0,2024-08-10T12:19:41.352153Z,657,0.00,66,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,238,u,0,0.0,0.0,0.0,646,65,0.0,0.0,657,0,52,0,638,0.00,925,2
508,Guglielmo Vicario,50,GKP,Spurs,1,13,15,2.0,643,2.5,,0,0.00,0.0,Vicario,,228,2,1.5,13.11,False,0,0.0,0.0,190684,16,,0.4,24,,29,0.0,0,1,0,639,,23,19,5.8,16,,990,151,0,,156,0.00,67,1.0,0,11,1,1.19,2.6,0,0,106.0,0.18,0,1.18,198,a,904,3.7,2.18,220.0,90,69,21.9,0.0,67,0,9,0,173,0.00,257158,12549
509,Timo Werner,62,MID,Spurs,0,4,141,0.8,233,0.3,25.0,0,0.22,47.2,Werner,,251,1,0.3,3.80,False,0,0.08,91.0,9347,123,,0.1,0,,14,0.35,-3,0,0,122,100.0,118,146,2.3,144,,264,41,0,2024-11-07T09:00:08.010655Z,264,1.02,79,0.68,0,2,1,1.3,1.8,1,3,80.0,0.34,0,1.36,66,a,88,0.2,0.0,45.8,395,142,17.9,0.43,306,0,43,0,297,1.24,27312,617
510,Alfie Whiteman,40,GKP,Spurs,0,0,25,0.0,449,0.5,,0,0.00,0.0,Whiteman,,467,0,-0.5,0.00,False,0,0.0,0.0,45224,41,,0.0,0,,0,0.0,0,0,0,410,,41,33,0.0,41,,0,0,0,,470,0.00,14,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,600,a,221,1.4,0.0,0.0,172,23,0.0,0.0,464,0,51,0,393,0.00,48846,1198
609,Will Lankshear,45,FWD,Spurs,0,0,31,0.0,610,0.5,100.0,0,0.00,0.0,Lankshear,,614,0,-0.5,0.00,False,0,0.0,0.0,299160,51,,0.0,0,,0,0.0,0,0,0,592,100.0,53,49,0.0,51,,0,0,0,2024-09-13T15:00:07.321230Z,617,0.00,51,0.0,0,0,0,0.0,0.0,0,0,241.0,0.0,0,0.0,457,a,4277,1.6,0.0,0.0,159,51,0.0,0.0,611,0,71,0,575,0.00,194843,5904
610,Mikey Moore,45,MID,Spurs,0,1,100,0.5,385,0.2,25.0,0,0.03,2.5,Moore,,424,0,0.0,0.94,False,0,0.03,7.0,42532,211,,0.1,0,Illness - 75% chance of playing,5,0.04,0,0,0,331,75.0,159,150,1.1,216,,82,12,0,2024-11-07T09:00:08.150966Z,329,0.04,180,1.1,0,1,0,1.03,1.2,0,0,241.0,0.0,0,1.1,434,d,67,0.3,0.0,1.8,304,207,1.0,0.07,437,0,264,0,312,0.07,33719,1754
612,Wilson Odobert,53,MID,Spurs,0,1,241,0.0,249,0.0,0.0,0,0.08,40.5,Odobert,,317,1,0.0,1.63,False,0,0.04,42.0,6195,157,,0.0,0,Hamstring injury - Unknown return date,6,0.24,-2,0,0,212,0.0,102,292,1.1,188,,160,12,0,2024-10-30T12:00:07.631102Z,231,0.42,121,1.12,0,2,0,0.92,2.0,0,2,73.0,0.56,0,0.56,159,i,14,0.0,0.0,10.0,578,148,9.2,0.28,388,0,95,0,648,0.50,7564,37
388,Aaron Wan-Bissaka,44,DEF,West Ham,0,17,59,2.2,97,2.2,,0,0.62,132.8,Wan-Bissaka,,139,1,2.2,15.57,False,0,0.07,39.0,89914,36,,0.5,0,,18,0.01,-1,0,0,217,,83,43,4.1,52,,814,89,0,,255,0.07,58,1.0,0,9,6,1.72,1.8,0,1,241.0,0.11,0,1.88,500,a,1737,1.6,0.0,162.2,158,21,33.3,0.08,125,0,102,0,139,0.69,137678,1692
511,Edson Álvarez Velázquez,50,MID,West Ham,0,10,155,0.2,204,0.0,0.0,0,0.28,58.7,Álvarez,,288,0,0.2,8.81,False,1,0.06,12.0,9673,141,,0.0,0,,6,0.01,0,2,0,305,100.0,216,176,1.2,135,,407,44,0,2024-11-02T18:30:08.251411Z,432,0.06,169,1.11,0,5,0,1.95,0.8,0,0,139.0,0.0,0,2.21,206,a,148,0.1,0.0,54.0,428,126,12.4,0.07,290,0,129,0,355,0.34,13009,230
512,Michail Antonio,54,FWD,West Ham,1,12,21,1.8,114,1.8,,3,0.85,120.6,Antonio,,127,3,1.8,12.27,False,0,0.11,172.0,349356,19,,0.3,0,,37,0.26,-1,1,1,55,,18,28,6.9,26,,668,106,0,,86,1.93,20,1.21,0,9,2,1.65,3.4,4,1,107.0,0.4,0,1.62,126,a,2323,2.5,0.0,70.0,118,8,35.5,0.37,263,0,36,0,198,2.78,267170,17134
513,Alphonse Areola,44,GKP,West Ham,0,14,13,-0.2,526,-0.2,100.0,0,0.00,0.0,Areola,,263,1,-0.2,11.76,False,0,0.0,0.0,215073,19,,0.0,20,,15,0.0,-1,0,0,500,100.0,28,72,3.4,17,,675,56,1,2024-09-01T00:30:06.144103Z,237,0.00,47,1.07,0,8,0,1.57,1.9,0,1,73.0,0.13,0,1.87,483,a,538,5.7,2.67,159.6,69,55,16.0,0.0,128,0,23,0,676,0.00,557668,17876
514,Jarrod Bowen,75,MID,West Ham,1,18,19,3.5,12,3.5,,2,2.57,332.1,Bowen,4.0,7,2,3.5,17.96,False,0,0.24,300.0,616527,5,2.0,0.5,0,,50,0.19,0,0,3,18,,15,27,6.7,6,,967,197,0,,33,2.02,8,1.02,0,11,3,1.67,4.5,3,0,241.0,0.19,0,1.68,18,a,4895,6.6,0.0,273.8,66,10,90.5,0.43,27,0,12,0,71,4.59,670949,34581
516,Vladimír Coufal,43,DEF,West Ham,0,3,93,0.0,303,0.0,,0,0.11,18.8,Coufal,,374,1,0.0,4.25,False,0,0.04,1.0,22118,124,,0.0,0,,9,0.01,-2,1,0,382,,80,185,2.1,125,,221,15,0,,252,0.02,128,0.81,0,2,0,1.73,1.8,0,2,57.0,0.41,0,1.22,547,a,100,0.5,0.0,19.2,255,95,3.5,0.05,354,0,129,0,469,0.13,57632,908
517,Aaron Cresswell,40,DEF,West Ham,0,0,62,0.0,329,0.0,100.0,0,0.01,11.8,Cresswell,,407,0,0.0,0.94,False,0,0.03,1.0,76513,135,,0.0,0,,3,0.1,0,1,0,381,100.0,139,130,0.8,143,2.0,26,9,0,2024-08-30T04:00:05.718151Z,422,0.03,127,0.0,0,0,0,3.25,0.8,0,0,241.0,0.0,0,0.0,585,a,488,1.6,0.0,4.8,163,104,1.8,0.13,415,0,158,0,382,0.04,153633,2168
519,George Earthy,45,MID,West Ham,0,0,227,0.0,585,0.0,0.0,0,0.00,0.0,Earthy,,589,0,0.0,0.00,False,0,0.0,0.0,0,250,,0.0,0,Loaned to Bristol City,0,0.0,0,0,0,566,0.0,253,218,0.0,247,,0,0,0,2024-08-16T11:57:26.531525Z,592,0.00,242,0.0,0,0,0,0.0,0.0,0,0,,0.0,0,0.0,423,u,0,0.0,0.0,0.0,557,252,0.0,0.0,586,0,253,0,546,0.00,7068,45
520,Emerson Palmieri dos Santos,44,DEF,West Ham,0,18,91,2.0,72,2.0,100.0,0,1.27,154.9,Emerson,,128,2,2.0,15.56,False,0,0.13,59.0,31708,31,3.0,0.5,0,,19,0.1,-1,3,0,175,100.0,89,53,4.3,63,,851,71,0,2024-09-14T18:00:06.450752Z,268,0.97,37,1.16,0,11,6,1.65,1.7,0,1,106.0,0.21,0,1.9,488,a,373,0.5,0.0,140.6,248,16,35.3,0.23,159,0,93,0,163,2.24,49777,567
