id,name,now_cost,position,team,expected_goals_conceded_per_90,ep_next,cost_change_start_fall,expected_goal_involvements_per_90,creativity,selected_rank,now_cost_rank,status,creativity_rank,bps,in_dreamteam,red_cards,bonus,goals_scored,ict_index_rank,chance_of_playing_next_round,threat_rank,now_cost_rank_type,goals_conceded_per_90,expected_goals_per_90,yellow_cards,expected_assists_per_90,own_goals,saves,ep_this,chance_of_playing_this_round,direct_freekicks_order,transfers_out,starts_per_90,clean_sheets_per_90,points_per_game_rank_type,threat_rank_type,creativity_rank_type,points_per_game_rank,transfers_in,form_rank_type,expected_goals,value_form,transfers_in_event,news_added,transfers_out_event,dreamteam_count,influence_rank_type,clean_sheets,saves_per_90,expected_goals_conceded,total_points,form_rank,penalties_saved,points_per_game,assists,cost_change_event,news,influence_rank,region,web_name,expected_goal_involvements,goals_conceded,selected_by_percent,cost_change_start,influence,form,corners_and_indirect_freekicks_order,cost_change_event_fall,ict_index_rank_type,value_season,expected_assists,ict_index,starts,penalties_missed,penalties_order,event_points,selected_rank_type,minutes,threat
346,Jérémy Doku,63,MID,Man City,0.9,0.2,2,0.33,152.1,174,59,d,85,120,False,0,0,1,118,75.0,88,37,1.34,0.1,0,0.23,0,0,0.6,75.0,,573776,1.12,0.22,62,54,63,150,337909,175,0.44,0.0,122,2024-11-13T14:30:08.065449Z,4592,0,85,1,0.0,4.02,22,356,0,2.8,1,0,Thigh injury - 75% chance of playing,210,21.0,Doku,1.49,6,1.5,-2,112.6,0.3,,0,71,3.5,1.05,40.8,5,0,,0,51,403,143.0
347,Ederson Santana de Moraes,55,GKP,Man City,1.32,1.3,0,0.0,10.0,53,111,a,354,123,False,0,2,0,205,,671,1,1.42,0.0,3,0.0,0,28,1.8,,,561067,1.0,0.17,23,71,6,149,542778,19,0.00,0.2,1309,,28190,0,14,2,2.33,15.83,33,225,0,2.8,1,0,,48,30.0,Ederson M.,0.01,17,8.1,0,263.0,1.3,,0,13,6.0,0.01,27.2,12,0,,1,10,1080,0.0
348,Phil Foden,92,MID,Man City,1.71,2.0,3,0.69,280.9,73,7,a,26,105,False,0,0,0,90,100.0,100,6,1.47,0.23,0,0.46,0,0,1.9,75.0,,1923168,0.82,0.16,110,64,21,240,685176,79,1.38,0.2,1115,2024-11-12T14:30:07.976041Z,26549,0,121,1,0.0,10.42,18,173,0,2.0,1,0,,269,241.0,Foden,4.19,9,5.1,-3,72.8,2.0,3.0,0,54,2.0,2.81,47.1,5,0,,2,21,550,116.0
349,Jack Grealish,64,MID,Man City,1.49,0.3,1,0.41,215.4,372,47,a,47,92,False,0,3,0,109,100.0,90,27,1.25,0.14,2,0.27,0,0,0.6,75.0,,41525,1.0,0.0,109,55,38,238,33512,176,0.54,0.0,194,2024-10-24T16:00:07.517717Z,265,0,113,0,0.0,5.93,16,357,0,2.0,1,0,,259,241.0,Grealish,1.63,5,0.2,-1,78.2,0.3,6.0,0,66,2.5,1.09,42.8,4,0,,1,132,359,134.0
350,Joško Gvardiol,63,DEF,Man City,1.29,2.7,-3,0.24,287.6,5,62,a,25,201,True,0,7,3,16,100.0,44,3,1.4,0.08,0,0.16,0,0,3.2,100.0,,2268633,0.96,0.17,5,1,4,45,2240025,40,0.94,0.4,23147,2024-10-31T02:30:07.426838Z,137716,2,4,2,0.0,14.82,50,132,0,4.2,0,0,,16,97.0,Gvardiol,2.72,16,30.8,3,335.2,2.7,,0,1,7.9,1.78,83.7,11,0,,0,1,1032,213.0
351,Erling Haaland,151,FWD,Man City,1.32,3.0,-1,1.02,91.9,1,1,a,161,376,True,0,14,12,2,100.0,1,1,1.42,0.98,2,0.04,0,0,3.5,100.0,3.0,2380747,1.0,0.17,2,1,18,5,2739606,18,11.80,0.2,2897,2024-09-13T15:00:06.985607Z,464996,3,1,2,0.0,15.83,84,111,0,7.0,0,-1,,3,161.0,Haaland,12.24,17,56.8,1,456.0,3.0,,1,1,5.6,0.44,135.4,12,0,1.0,2,1,1079,804.0
352,Julián Álvarez,70,FWD,Man City,0.0,0.0,0,0.0,0.0,449,25,u,683,0,False,0,0,0,683,0.0,683,11,0.0,0.0,0,0.0,0,0,0.0,0.0,,28875,0.0,0.0,74,74,74,682,0,74,0.00,0.0,0,2024-08-13T07:07:51.627006Z,42,0,74,0,0.0,0.00,0,679,0,0.0,0,0,Transferred to Atletico Madrid,683,,J.Alvarez,0.00,0,0.1,0,0.0,0.0,,0,74,0.0,0.00,0.0,0,0,,0,62,0,0.0
353,João Cavaco Cancelo,53,DEF,Man City,0.0,0.0,2,0.0,0.0,349,147,u,669,0,False,0,0,0,671,0.0,664,17,0.0,0.0,0,0.0,0,0,0.0,0.0,,76732,0.0,0.0,225,226,226,670,4654,224,0.00,0.0,0,2024-08-29T11:05:25.670531Z,105,0,226,0,0.0,0.00,0,653,0,0.0,0,0,Permanent transfer to Saudi club Al-Hilal,671,,João Cancelo,0.00,0,0.2,-2,0.0,0.0,,0,226,0.0,0.00,0.0,0,0,,0,126,0,0.0
354,Mateo Kovačić,55,MID,Man City,1.36,0.0,0,0.23,243.7,121,110,i,34,225,False,0,8,3,50,0.0,113,67,1.33,0.1,3,0.13,0,0,0.0,0.0,,552599,1.03,0.21,20,74,28,47,674592,92,0.98,0.3,83,2024-11-22T17:30:09.194248Z,60054,2,21,2,0.0,13.28,45,194,0,4.1,1,-1,Unknown - Expected back 21 Dec,61,97.0,Kovačić,2.24,13,2.4,0,245.4,1.7,,1,33,8.2,1.27,59.3,10,0,,0,37,878,104.0
355,Rico Lewis,48,DEF,Man City,1.29,0.3,-3,0.14,116.7,28,324,a,130,118,False,0,1,0,159,,148,40,1.28,0.08,2,0.06,0,0,0.8,,,1055829,1.07,0.21,45,26,26,155,2281697,112,0.77,0.1,4292,,69420,0,69,2,0.0,12.07,30,338,0,2.7,2,0,,179,241.0,Lewis,1.30,12,13.2,3,137.4,0.3,,0,40,6.2,0.53,33.2,10,0,,0,11,845,78.0
356,Matheus Luiz Nunes,49,MID,Man City,1.46,1.3,1,0.41,136.4,317,277,a,108,80,False,0,0,0,202,100.0,185,182,1.24,0.03,0,0.38,0,0,1.4,75.0,,40499,0.93,0.31,90,112,79,208,64095,110,0.10,0.3,225,2024-11-11T16:00:06.757704Z,3688,0,112,1,0.0,4.72,18,216,0,2.2,2,0,,257,173.0,Matheus N.,1.34,4,0.3,-1,78.6,1.3,5.0,0,104,3.7,1.24,27.6,3,0,,0,106,290,60.0
357,James McAtee,47,MID,Man City,0.0,0.0,3,1.8,1.0,534,338,a,405,3,False,0,0,0,445,,379,220,0.0,0.0,0,1.8,0,0,0.5,,,8873,0.0,0.0,190,206,213,389,3463,248,0.00,0.0,44,,99,0,218,0,0.0,0.00,1,595,0,1.0,0,0,,446,241.0,McAtee,0.02,0,0.0,-3,0.2,0.0,,0,220,0.2,0.02,0.3,0,0,,0,211,1,2.0
358,Stefan Ortega Moreno,52,GKP,Man City,0.0,0.0,3,0.0,0.0,259,161,a,668,0,False,0,0,0,670,,663,4,0.0,0.0,0,0.0,0,0,0.5,,,44271,0.0,0.0,72,69,70,669,4331,71,0.00,0.0,100,,349,0,72,0,0.0,0.00,0,647,0,0.0,0,-1,,669,80.0,Ortega Moreno,0.00,0,0.5,-3,0.0,0.0,,1,72,0.0,0.00,0.0,0,0,,0,39,0,0.0
360,Rodrigo 'Rodri' Hernandez,63,MID,Man City,0.06,0.0,2,0.12,17.1,215,57,i,318,18,False,0,0,0,393,0.0,678,35,0.0,0.0,0,0.12,0,0,0.0,0.0,,411106,1.38,0.0,210,308,184,418,38772,302,0.00,0.0,65,2024-09-22T22:00:05.633631Z,577,0,189,0,0.0,0.04,2,672,0,1.0,0,0,Knee injury - Expected back 01 Jun,392,200.0,Rodrigo,0.09,0,0.9,-2,10.8,0.0,,0,194,0.3,0.09,2.8,1,0,,0,69,65,0.0
361,Rúben Gato Alves Dias,54,DEF,Man City,1.0,0.0,1,0.16,100.9,108,131,i,146,99,False,0,1,0,178,0.0,181,13,0.99,0.08,3,0.08,1,0,0.0,0.0,,456859,0.99,0.25,70,37,32,220,268534,225,0.62,0.0,45,2024-11-01T17:00:08.011314Z,11065,0,67,2,0.0,8.07,19,656,0,2.1,0,0,Muscle injury - Unknown return date,166,173.0,Rúben,1.30,8,2.8,-1,147.0,0.0,,0,46,3.5,0.68,31.1,8,0,,0,44,726,62.0
362,John Stones,53,DEF,Man City,1.0,0.0,2,0.23,21.0,148,146,a,308,56,False,0,1,2,255,100.0,169,16,1.59,0.19,1,0.04,0,0,0.5,100.0,,268694,0.95,0.0,38,33,97,135,182067,223,0.60,0.0,1653,2024-11-02T22:00:06.012265Z,3739,1,87,0,0.0,3.13,20,652,0,2.9,0,0,,234,241.0,Stones,0.72,5,1.7,-2,97.6,0.0,,0,84,3.8,0.12,18.7,3,0,,0,55,283,70.0
363,Kyle Walker,52,DEF,Man City,1.76,0.3,3,0.21,122.7,91,159,a,121,50,False,0,0,0,220,100.0,255,19,2.1,0.02,1,0.19,0,0,0.8,100.0,,756117,0.97,0.0,136,76,24,408,139312,114,0.12,0.1,2036,2024-10-20T21:30:07.137600Z,5441,0,86,0,0.0,10.92,8,346,0,1.0,0,0,,233,241.0,Walker,1.30,13,3.5,-3,97.6,0.3,,0,67,1.5,1.18,24.8,6,0,,0,36,557,27.0
571,Sávio 'Savinho' Moreira de Oliveira,65,MID,Man City,0.93,1.7,0,0.71,311.1,187,46,a,18,144,False,0,6,0,40,100.0,38,26,1.2,0.27,2,0.44,0,0,2.2,100.0,4.0,430923,1.2,0.3,34,23,15,79,476513,98,1.80,0.3,2039,2024-10-31T02:30:07.756984Z,8563,0,71,2,0.0,6.17,31,200,0,3.4,3,0,,182,30.0,Sávio,4.73,8,1.3,0,134.8,1.7,4.0,0,27,4.8,2.93,67.4,8,0,,2,57,599,228.0
607,Nico O'Reilly,49,MID,Man City,0.0,0.0,1,0.0,0.0,614,278,a,645,0,False,0,0,0,651,100.0,638,183,0.0,0.0,0,0.0,0,0,0.4,75.0,,1481,0.0,0.0,293,290,293,651,987,269,0.00,0.0,14,2024-11-13T15:30:08.718593Z,32,0,292,0,0.0,0.00,0,622,0,0.0,0,-1,,650,241.0,O’Reilly,0.00,0,0.0,-1,0.0,0.0,,1,293,0.0,0.00,0.0,0,0,,0,267,0,0.0
625,Ilkay Gündogan,65,MID,Man City,1.65,3.3,0,0.34,298.8,246,42,a,22,129,False,0,0,0,72,,97,22,1.64,0.17,0,0.17,0,0,3.8,,2.0,91756,1.01,0.13,101,61,18,223,124628,40,1.36,0.5,961,,3441,0,93,1,0.0,13.04,23,84,0,2.1,1,0,,222,80.0,Gündogan,2.67,13,0.6,0,101.8,3.3,2.0,0,44,3.5,1.32,51.8,8,0,,2,81,713,119.0
626,Issa Kaboré,45,DEF,Man City,0.0,0.0,0,0.0,0.0,652,411,u,587,0,False,0,0,0,592,0.0,566,80,0.0,0.0,0,0.0,0,0,0.0,0.0,,723,0.0,0.0,221,218,223,595,491,215,0.00,0.0,0,2024-09-05T10:37:05.659734Z,4,0,223,0,0.0,0.00,0,539,0,0.0,0,0,Loaned to Benfica,588,,Kaboré,0.00,0,0.0,0,0.0,0.0,,0,223,0.0,0.00,0.0,0,0,,0,218,0,0.0
671,Jacob Wright,45,MID,Man City,0.0,0.0,0,0.0,0.0,646,439,a,603,0,False,0,0,0,607,,584,270,0.0,0.0,0,0.0,0,0,0.5,,,140,0.0,0.0,264,255,263,610,561,223,0.00,0.0,75,,39,0,258,0,0.0,0.00,0,559,0,0.0,0,0,,603,241.0,Wright,0.00,0,0.0,0,0.0,0.0,,0,261,0.0,0.00,0.0,0,0,,0,288,0,0.0
672,Jahmai Simpson-Pusey,40,DEF,Man City,2.29,0.0,0,0.01,1.8,615,664,a,393,4,False,0,0,0,404,100.0,467,207,2.0,0.0,1,0.01,0,0,0.4,75.0,,461,1.0,0.0,190,176,136,525,1745,168,0.00,0.0,138,2024-11-13T15:30:08.805382Z,113,0,129,0,0.0,2.29,0,444,0,0.0,0,0,,371,241.0,Simpson-Pusey,0.01,2,0.0,0,18.2,0.0,,0,134,0.0,0.01,2.0,1,0,,0,207,90,0.0
675,Josh Wilson-Esbrand,40,DEF,Man City,0.0,0.0,0,0.0,0.0,647,632,a,477,0,False,0,0,0,495,,438,184,0.0,0.0,0,0.0,0,0,0.5,,,109,0.0,0.0,170,156,173,496,414,146,0.00,0.0,92,,56,0,174,0,0.0,0.00,0,413,0,0.0,0,0,,491,241.0,Wilson-Esbrand,0.00,0,0.0,0,0.0,0.0,,0,174,0.0,0.00,0.0,0,0,,0,216,0,0.0
364,Amad Diallo,49,MID,Man Utd,1.6,4.7,1,0.31,224.2,97,285,a,42,146,False,0,3,1,58,100.0,66,187,0.79,0.13,2,0.18,0,0,4.7,100.0,,614940,0.95,0.63,31,40,34,72,591483,13,0.80,1.0,30710,2024-11-08T18:30:07.952497Z,4904,0,43,4,0.0,10.09,35,35,0,3.5,3,0,,126,54.0,Amad,1.94,5,3.3,-1,177.0,4.7,3.0,0,36,7.1,1.14,56.7,6,0,,8,29,568,165.0
365,Antony Matheus dos Santos,57,MID,Man Utd,2.47,0.0,3,0.67,11.3,366,97,a,338,6,False,0,0,0,392,100.0,321,62,3.33,0.5,0,0.17,0,0,0.0,100.0,,29190,0.0,0.0,207,175,194,414,13672,299,0.15,0.0,356,2024-10-25T13:00:06.238324Z,341,0,200,0,0.0,0.74,2,668,0,1.0,0,0,,410,30.0,Antony,0.20,1,0.2,-3,7.2,0.0,,0,193,0.4,0.05,2.8,0,0,,0,129,27,10.0
366,Bruno Borges Fernandes,85,MID,Man Utd,1.37,9.7,0,0.57,367.5,23,9,a,10,238,False,1,6,2,15,100.0,45,7,1.06,0.37,1,0.2,0,0,9.7,100.0,1.0,1634228,1.06,0.44,18,28,9,39,1429122,2,4.16,1.1,59325,2024-09-29T21:00:06.390627Z,34796,2,10,5,0.0,15.52,52,3,0,4.3,4,1,,39,173.0,B.Fernandes,6.43,12,16.7,0,276.4,9.7,2.0,-1,12,6.1,2.27,84.7,12,0,1.0,2,8,1019,206.0
367,Altay Bayindir,43,GKP,Man Utd,0.0,0.0,2,0.0,0.0,455,563,a,528,0,False,0,0,0,541,,500,36,0.0,0.0,0,0.0,0,0,0.0,,,5940,0.0,0.0,66,45,53,544,1700,63,0.00,0.0,51,,70,0,66,0,0.0,0.00,0,474,0,0.0,0,0,,537,219.0,Bayindir,0.00,0,0.1,-2,0.0,0.0,,0,66,0.0,0.00,0.0,0,0,,0,64,0,0.0
368,Carlos Henrique Casimiro,48,MID,Man Utd,1.71,1.7,2,0.3,200.0,222,290,a,56,154,False,0,3,1,68,100.0,98,191,1.46,0.12,1,0.18,0,0,1.7,100.0,,93299,1.06,0.27,82,62,46,181,107198,81,0.93,0.4,2249,2024-11-10T23:00:08.039181Z,3920,1,31,2,0.0,12.87,26,179,0,2.4,0,0,,93,30.0,Casemiro,2.29,11,0.8,-2,206.4,1.7,,0,41,5.4,1.36,52.5,8,0,,1,71,678,118.0
369,Diogo Dalot Teixeira,52,DEF,Man Utd,1.61,1.3,-2,0.14,141.3,39,169,a,103,179,False,0,6,0,116,,184,20,1.12,0.05,3,0.09,0,0,1.3,,,776364,1.03,0.34,17,39,21,78,1069502,66,0.60,0.2,16232,,20010,2,30,4,0.0,18.67,41,222,0,3.4,1,0,,89,173.0,Dalot,1.62,13,11.3,2,207.8,1.3,,0,26,7.9,1.02,40.9,12,0,,2,14,1046,61.0
370,Christian Eriksen,54,MID,Man Utd,1.57,1.0,1,0.21,226.3,361,127,a,38,97,False,0,0,0,170,100.0,281,77,0.71,0.02,2,0.19,0,0,1.0,100.0,4.0,26854,1.07,0.53,123,157,30,268,19951,131,0.12,0.2,588,2024-11-01T10:30:06.566158Z,526,0,117,3,0.0,8.79,16,259,0,1.8,0,0,,265,58.0,Eriksen,1.20,4,0.2,-1,75.4,1.0,1.0,0,94,3.0,1.08,32.2,6,0,,2,126,505,20.0
371,Jonny Evans,44,DEF,Man Utd,0.82,0.7,1,0.03,4.1,423,475,a,378,62,False,0,3,0,353,100.0,342,84,0.62,0.02,1,0.01,0,0,0.7,100.0,,11640,0.94,0.31,53,115,129,186,7606,84,0.08,0.2,313,2024-10-25T13:00:06.277059Z,212,1,106,1,0.0,2.62,14,276,0,2.3,0,0,,311,242.0,Evans,0.10,2,0.1,-1,51.0,0.7,,0,115,3.2,0.02,6.1,3,0,,1,153,288,6.0
372,Alejandro Garnacho,64,MID,Man Utd,1.65,3.3,1,0.48,151.9,34,51,a,86,132,False,0,3,3,33,100.0,10,31,1.36,0.42,1,0.06,0,0,3.3,100.0,,1569776,0.9,0.23,32,6,64,73,1053746,39,3.74,0.5,17330,2024-10-07T15:30:06.108745Z,38447,1,38,2,0.0,14.58,42,83,0,3.5,1,0,,111,10.0,Garnacho,4.25,12,11.8,-1,189.6,3.3,,0,23,6.6,0.51,70.5,8,0,,2,9,797,366.0
373,Hannibal Mejbri,45,MID,Man Utd,0.0,0.0,0,0.0,0.0,532,406,u,584,0,False,0,0,0,589,0.0,562,245,0.0,0.0,0,0.0,0,0,0.0,0.0,,10934,0.0,0.0,249,239,248,592,1740,204,0.00,0.0,0,2024-08-30T09:47:42.727251Z,40,0,243,0,0.0,0.00,0,536,0,0.0,0,0,Permanent move to Burnley,585,,Hannibal,0.00,0,0.0,0,0.0,0.0,,0,246,0.0,0.00,0.0,0,0,,0,210,0,0.0
374,Tom Heaton,40,GKP,Man Utd,0.0,0.0,0,0.0,0.0,339,586,a,441,0,False,0,0,0,461,,400,43,0.0,0.0,0,0.0,0,0,0.0,,,11039,0.0,0.0,33,5,14,463,10060,26,0.00,0.0,81,,210,0,33,0,0.0,0.00,0,373,0,0.0,0,0,,457,241.0,Heaton,0.00,0,0.2,0,0.0,0.0,,0,33,0.0,0.00,0.0,0,0,,0,49,0,0.0
375,Rasmus Højlund,69,FWD,Man Utd,1.63,2.7,1,0.23,74.2,154,32,a,180,74,False,0,2,1,248,100.0,165,14,1.03,0.19,0,0.04,0,0,2.7,100.0,,124562,1.03,0.41,22,32,24,153,212690,19,0.93,0.4,2870,2024-08-05T15:00:04.427374Z,18536,0,30,2,0.0,7.91,22,133,0,2.8,1,0,,304,58.0,Højlund,1.10,5,1.7,-1,54.0,2.7,,0,29,3.2,0.17,19.8,5,0,,1,31,436,72.0
376,Victor Lindelöf,43,DEF,Man Utd,2.14,0.2,2,0.06,15.5,459,552,d,323,7,False,0,0,0,379,75.0,356,131,1.55,0.0,1,0.06,0,0,0.2,75.0,,14984,0.0,0.0,142,119,101,428,2584,102,0.00,0.1,21,2024-11-21T08:30:09.218875Z,178,0,133,0,0.0,1.38,3,314,0,0.8,0,0,Knock - 75% chance of playing,377,206.0,Lindelof,0.04,1,0.1,-2,16.0,0.3,,0,124,0.7,0.04,3.6,0,0,,0,165,58,4.0
377,Harry Maguire,49,DEF,Man Utd,0.92,0.0,1,0.03,15.0,276,244,d,325,38,False,0,0,0,344,25.0,320,25,0.38,0.02,3,0.01,0,0,0.0,25.0,,63394,1.12,0.38,100,106,102,298,25881,222,0.04,0.0,37,2024-10-06T22:00:07.722929Z,507,0,111,1,0.0,2.45,8,609,0,1.6,0,0,Muscle injury - 25% chance of playing,323,241.0,Maguire,0.06,1,0.4,-1,42.4,0.0,,0,112,1.6,0.02,6.7,3,0,,0,102,240,10.0
378,Kobbie Mainoo,52,MID,Man Utd,1.36,0.0,3,0.09,57.7,132,174,a,215,92,False,0,0,0,278,100.0,267,107,0.95,0.02,4,0.07,0,0,0.0,50.0,,561836,1.1,0.63,116,148,132,251,126159,289,0.13,0.0,617,2024-10-08T10:30:06.217964Z,2536,0,120,4,0.0,8.65,13,650,0,1.9,0,0,,268,241.0,Mainoo,0.58,6,2.1,-3,73.2,0.0,,0,135,2.5,0.45,15.6,7,0,,0,41,571,23.0
379,Tyrell Malacia,44,DEF,Man Utd,0.0,0.0,1,0.0,0.0,639,501,a,541,0,False,0,0,0,551,100.0,514,104,0.0,0.0,0,0.0,0,0,0.0,50.0,,1095,0.0,0.0,211,206,212,554,392,202,0.00,0.0,34,2024-08-05T15:00:04.439521Z,12,0,213,0,0.0,0.00,0,493,0,0.0,0,0,,547,152.0,Malacia,0.00,0,0.0,-1,0.0,0.0,,0,213,0.0,0.00,0.0,0,0,,0,214,0,0.0
380,Lisandro Martínez,44,DEF,Man Utd,1.7,1.7,1,0.11,50.9,83,500,d,232,138,False,0,1,0,184,75.0,141,103,1.22,0.08,4,0.03,0,0,1.7,75.0,,397566,1.02,0.41,36,23,61,129,247938,46,0.81,0.5,1194,2024-11-13T14:30:08.175311Z,13920,0,55,4,0.0,16.70,29,140,0,2.9,0,0,Knock - 75% chance of playing,134,10.0,Martinez,1.11,12,4.0,-1,172.0,2.3,,0,49,6.6,0.30,30.4,10,0,,0,31,886,81.0
381,Scott McTominay,49,MID,Man Utd,3.49,0.0,1,0.37,0.3,394,257,u,422,4,False,0,0,0,430,0.0,353,165,5.29,0.37,0,0.0,0,0,0.0,0.0,,91535,0.0,0.0,197,193,220,401,6691,262,0.07,0.0,0,2024-08-31T06:16:49.087133Z,103,0,211,0,0.0,0.66,2,614,0,1.0,0,0,Transferred to Napoli,430,,McTominay,0.07,1,0.2,-1,3.2,0.0,,0,212,0.4,0.00,0.9,0,0,,0,139,17,5.0
382,Mason Mount,63,MID,Man Utd,1.98,0.3,2,0.26,48.0,428,54,a,236,5,False,0,0,0,316,100.0,223,32,1.82,0.24,2,0.02,0,0,0.3,100.0,,22149,1.22,0.61,209,128,145,417,4435,174,0.39,0.0,562,2024-09-29T21:00:06.460180Z,178,0,179,1,0.0,3.25,4,355,0,1.0,0,0,,373,241.0,Mount,0.43,3,0.1,-2,18.0,0.3,,0,156,0.6,0.04,10.9,2,0,,1,153,148,42.0
383,André Onana,51,GKP,Man Utd,1.56,4.7,-1,0.02,13.0,46,180,a,329,208,True,0,5,0,177,,662,5,1.08,0.0,0,0.02,0,33,4.7,,,419147,1.0,0.42,3,68,1,25,708621,4,0.00,0.9,33111,,8121,0,9,5,2.75,18.71,56,37,1,4.7,0,0,,26,38.0,Onana,0.19,13,9.4,1,298.8,4.7,,0,9,11.0,0.19,31.2,12,0,,3,9,1080,0.0
384,Facundo Pellistri Rebollo,50,MID,Man Utd,0.0,0.0,0,0.0,0.0,641,226,u,660,0,False,0,0,0,663,0.0,655,143,0.0,0.0,0,0.0,0,0,0.0,0.0,,1851,0.0,0.0,301,299,301,663,61,282,0.00,0.0,0,2024-08-22T11:21:35.952901Z,5,0,300,0,0.0,0.00,0,639,0,0.0,0,0,Transferred to Panathinaikos,662,,Pellistri,0.00,0,0.0,0,0.0,0.0,,0,301,0.0,0.00,0.0,0,0,,0,285,0,0.0
385,Marcus Rashford,69,MID,Man Utd,1.38,3.7,1,0.26,205.3,92,29,a,54,132,False,0,2,2,74,,84,16,0.87,0.12,2,0.14,0,0,3.7,,2.0,512911,1.2,0.44,44,52,44,103,386797,33,1.13,0.5,16894,,5530,0,52,4,0.0,12.60,38,71,0,3.2,1,0,,149,241.0,Rashford,2.40,8,3.5,-1,158.8,3.7,,0,46,5.5,1.27,51.3,11,0,3.0,8,28,823,148.0
387,Luke Shaw,49,DEF,Man Utd,0.61,0.3,1,0.03,2.2,380,245,a,390,10,False,0,0,0,426,100.0,628,26,0.0,0.0,0,0.03,0,0,0.1,50.0,,59542,0.0,0.0,135,224,135,399,2054,113,0.00,0.1,707,2024-08-14T22:30:05.635756Z,136,0,142,0,0.0,0.23,1,339,0,1.0,0,0,,405,241.0,Shaw,0.01,0,0.2,-1,8.4,0.3,,0,145,0.2,0.01,1.1,0,0,,1,136,34,0.0
389,Joshua Zirkzee,66,FWD,Man Utd,1.52,1.0,4,0.6,85.9,151,41,a,167,81,False,0,3,1,151,,64,19,1.2,0.53,1,0.07,0,0,1.0,,,545284,0.8,0.4,28,21,20,239,409590,30,2.65,0.2,419,,3358,0,24,2,0.0,7.61,24,267,0,2.0,1,0,,241,152.0,Zirkzee,3.00,6,1.7,-4,90.6,1.0,,0,23,3.6,0.35,34.3,4,0,,1,30,450,167.0
572,Leny Yoro,43,DEF,Man Utd,0.0,0.0,2,0.0,0.0,430,571,d,532,0,False,0,0,0,545,50.0,505,148,0.0,0.0,0,0.0,0,0,0.0,50.0,,15420,0.0,0.0,206,201,207,548,6887,193,0.00,0.0,781,2024-08-05T15:00:04.535911Z,270,0,208,0,0.0,0.00,0,479,0,0.0,0,0,Lack of match fitness - 50% chance of playing,541,73.0,Yoro,0.00,0,0.1,-2,0.0,0.0,,0,208,0.0,0.00,0.0,0,0,,0,157,0,0.0
593,Matthijs de Ligt,50,DEF,Man Utd,1.72,3.3,0,0.12,31.3,70,205,a,276,145,False,0,3,1,131,,85,23,1.27,0.12,2,0.0,0,0,3.3,,,430714,0.95,0.32,29,6,82,113,475979,22,1.12,0.7,13108,,8587,1,38,3,0.0,16.25,37,81,0,3.1,0,0,,105,152.0,De Ligt,1.15,12,5.3,0,196.0,3.3,,0,33,7.4,0.03,37.7,9,0,,2,24,849,147.0
594,Noussair Mazraoui,46,DEF,Man Utd,1.65,4.0,-1,0.11,91.1,22,350,a,163,185,False,0,4,0,132,100.0,199,50,1.09,0.02,1,0.09,0,0,4.0,100.0,,1152545,1.09,0.39,15,49,38,75,2406871,15,0.22,0.9,50051,2024-10-27T22:30:07.983672Z,12372,2,20,4,0.0,16.68,41,55,0,3.4,1,0,,68,145.0,Mazraoui,1.15,11,16.9,1,233.4,4.0,,0,34,8.9,0.93,37.6,11,0,,2,7,912,52.0
613,Toby Collyer,45,MID,Man Utd,2.06,0.0,0,0.02,12.6,512,420,a,330,12,False,0,0,0,389,,373,251,2.0,0.0,0,0.02,0,0,0.0,,,7110,0.0,0.0,179,201,190,377,9655,209,0.00,0.0,47,,145,0,183,0,0.0,1.03,1,545,0,1.0,0,0,,383,241.0,Collyer,0.01,1,0.0,0,14.2,0.0,,0,192,0.2,0.01,2.9,0,0,,0,197,45,2.0
648,Ethan Wheatley,45,FWD,Man Utd,0.0,0.0,0,0.0,0.0,136,463,a,625,0,False,0,0,0,629,,606,73,0.0,0.0,0,0.0,0,0,0.0,,,200043,0.0,0.0,58,54,56,631,379041,55,0.00,0.0,4870,,10568,0,55,0,0.0,0.00,0,582,0,0.0,0,0,,625,241.0,Wheatley,0.00,0,2.0,0,0.0,0.0,,0,56,0.0,0.00,0.0,0,0,,0,24,0,0.0
652,Manuel Ugarte,49,MID,Man Utd,1.51,1.7,1,0.01,34.6,441,269,a,270,44,False,0,0,0,329,100.0,351,175,0.87,0.0,2,0.01,0,0,1.7,100.0,,13601,0.87,0.29,160,192,160,329,20634,86,0.01,0.3,441,2024-10-16T15:00:07.568257Z,583,0,145,1,0.0,5.21,9,185,0,1.3,0,0,,306,230.0,Ugarte,0.05,3,0.1,-1,51.8,1.7,,0,164,1.8,0.04,8.9,3,0,,1,159,311,6.0
667,Jack Fletcher,45,MID,Man Utd,0.0,0.0,0,0.0,0.0,645,451,a,614,0,False,0,0,0,618,,595,280,0.0,0.0,0,0.0,0,0,0.0,,,267,0.0,0.0,274,265,273,621,608,233,0.00,0.0,26,,33,0,268,0,0.0,0.00,0,571,0,0.0,0,0,,614,241.0,Fletcher,0.00,0,0.0,0,0.0,0.0,,0,271,0.0,0.00,0.0,0,0,,0,287,0,0.0
